"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"SKIV2L2",4.72910951459725e-19,0.302677667756503,0.426,0.198,1.5934261598484e-14
"SRP72",4.83820297350106e-19,0.358713514822691,0.765,0.487,1.63018410989145e-14
"TOP1",4.9685845635625e-19,0.399100097048416,0.71,0.455,1.67411488284675e-14
"VDAC1",5.04179461689443e-19,0.398219359194011,0.89,0.761,1.69878227821641e-14
"RAC1",5.18748211407647e-19,0.32126877259727,0.963,0.947,1.74787022351693e-14
"SUGT1",5.654773518399e-19,0.370462919623764,0.699,0.446,1.90531938928936e-14
"LSR",7.07142982242816e-19,0.355430319245795,0.684,0.402,2.38264756436894e-14
"COL6A1",7.39327423522983e-19,0.339588438053029,0.474,0.234,2.49108982081834e-14
"ZNF770",1.00094738703935e-18,0.310570623033692,0.555,0.298,3.37259212589039e-14
"XBP1",1.09924218366471e-18,0.375681774508819,0.695,0.429,3.70378661363988e-14
"TUBG1",1.10285061843631e-18,0.328512887009583,0.695,0.413,3.71594487375932e-14
"RRS1",1.32358763168053e-18,0.267021686716742,0.485,0.238,4.45969616618437e-14
"SLC2A3",1.39656049861849e-18,0.611493294472893,0.798,0.53,4.70557094404512e-14
"CLDN4",1.56184271895235e-18,0.310097455050892,0.485,0.241,5.26247285723803e-14
"RBPMS2",1.7256038082987e-18,0.295245391534937,0.684,0.405,5.81424947168165e-14
"DYNC1LI1",1.84365125073063e-18,0.264053756604059,0.526,0.268,6.2119985242118e-14
"ASH2L",2.08091786234008e-18,0.27166987199118,0.489,0.242,7.01144464536866e-14
"TMEM50A",2.19769692778547e-18,0.401323182182925,0.816,0.583,7.40492002848036e-14
"HN1",2.40912520773149e-18,0.4190203086233,0.945,0.877,8.11730647493049e-14
"STOM",2.79482599247889e-18,0.336996857191854,0.603,0.332,9.41688669905837e-14
"FKBP3",3.01264508765085e-18,0.333706397114657,0.93,0.779,1.01508063583308e-13
"PSMA2",3.04904387272212e-18,0.384522940860455,0.783,0.575,1.02734484247499e-13
"GSPT1",3.10277200819783e-18,0.338960848417716,0.702,0.438,1.04544800044218e-13
"NDUFB10",3.14014458674135e-18,0.338674792441774,0.96,0.873,1.05804031705663e-13
"ACTN4",4.03805976422569e-18,0.376885742169099,0.676,0.397,1.3605838569582e-13
"ACO2",4.15928080731759e-18,0.322971390017233,0.551,0.301,1.40142807521759e-13
"MTCH2",4.30082642973482e-18,0.385901348923665,0.853,0.683,1.44912045723485e-13
"TMED9",4.87816236112527e-18,0.386622891901885,0.875,0.697,1.64364802595755e-13
"XRN2",5.26440263487994e-18,0.393223258162336,0.838,0.636,1.77378782379645e-13
"PSMD4",5.28491603896812e-18,0.385038573866264,0.871,0.695,1.78069961016992e-13
"FERMT2",5.62522658420678e-18,0.342595099200296,0.621,0.346,1.89536384528263e-13
"SKA3",6.11180494719235e-18,0.267053663557449,0.382,0.175,2.05931155890699e-13
"SF3B3",6.38737922681799e-18,0.322853591448996,0.574,0.312,2.15216355668405e-13
"ALG3",6.62119484855832e-18,0.319443854665258,0.651,0.377,2.23094539227324e-13
"GLRX3",6.84278487111323e-18,0.365070734595003,0.787,0.573,2.30560793447289e-13
"TOMM40",6.90006942875291e-18,0.373651655937361,0.835,0.616,2.32490939332401e-13
"PSMD14",7.07224253752027e-18,0.38777229052113,0.728,0.49,2.38292140059208e-13
"USP14",7.72579295122585e-18,0.274932613570513,0.562,0.306,2.60312867698604e-13
"RTN4",7.84395884991781e-18,0.385028985788963,0.901,0.78,2.64294349489131e-13
"LMNB1",8.2533820086931e-18,0.250694011675839,0.489,0.243,2.78089453400905e-13
"DDX56",8.7116352439345e-18,0.269924728646718,0.452,0.221,2.93529837909129e-13
"DNAJC7",9.48761892219998e-18,0.385428620532998,0.728,0.501,3.19675831964606e-13
"RPP30",1.0118200287267e-17,0.295870962187985,0.643,0.369,3.40922640479173e-13
"LRPPRC",1.05613789583448e-17,0.324632995268168,0.529,0.277,3.55855102622471e-13
"ACLY",1.26121920753196e-17,0.310684793434247,0.566,0.312,4.24955199785817e-13
"EMG1",1.28183452867981e-17,0.34217449763638,0.636,0.389,4.31901326093374e-13
"ZMYND8",1.34611850702113e-17,0.383665779783699,0.702,0.43,4.53561169755699e-13
"SLC5A6",1.50151820860237e-17,0.333740066360691,0.485,0.255,5.05921545206482e-13
"USP44",1.54080770618327e-17,0.363061463389697,0.691,0.423,5.1915974852139e-13
"DDX24",1.61854299295769e-17,0.339400092079424,0.699,0.438,5.45351876047162e-13
"JADE1",1.64319018242848e-17,0.35300002756239,0.577,0.317,5.53656500067451e-13
"SNRPG",1.7732155618574e-17,0.331027983314985,0.963,0.931,5.97467251412234e-13
"RANBP1",1.80785449030477e-17,0.331390769166679,0.993,0.94,6.0913849196329e-13
"PCBP1",1.82651077142882e-17,0.319522301346065,0.945,0.868,6.15424539325227e-13
"DAG1",1.88826043550605e-17,0.341985517589327,0.562,0.302,6.36230471139408e-13
"MRPL47",1.90334660939704e-17,0.402945899556455,0.809,0.637,6.41313606570238e-13
"BUB3",2.29500054129571e-17,0.351449924953337,0.724,0.475,7.73277482384176e-13
"DLD",2.68551935105984e-17,0.253179107918027,0.537,0.276,9.04858890146104e-13
"ERICH1",2.68844922978385e-17,0.269448502965857,0.54,0.285,9.05846083483371e-13
"RAB7A",3.31705056936505e-17,0.373927164237809,0.824,0.566,1.11764701884186e-12
"RBM42",3.46656700991453e-17,0.296893539298498,0.691,0.409,1.1680250883206e-12
"GPATCH4",3.54569401079305e-17,0.275852747674806,0.577,0.322,1.19468613999661e-12
"MCM4",3.73080656379095e-17,0.302398719906586,0.507,0.264,1.25705796360372e-12
"COPS6",3.78604291518112e-17,0.332761134327208,0.864,0.656,1.27566929984113e-12
"VPS29",3.92284774019636e-17,0.314734053649623,0.739,0.485,1.32176431758176e-12
"ITGA6",3.9904893745637e-17,0.296742983037177,0.445,0.219,1.34455548986549e-12
"IARS",4.25030725422295e-17,0.364800796930281,0.618,0.351,1.43209852623788e-12
"PRRC2C",4.77437034733561e-17,0.467873183894039,0.904,0.712,1.60867634483126e-12
"DCUN1D5",4.80760403976121e-17,0.330090684776214,0.721,0.491,1.61987410515714e-12
"RNF181",5.11534064699521e-17,0.371845231987985,0.904,0.709,1.72356287759857e-12
"EIF4A1",5.38048942512779e-17,0.40324956461105,0.879,0.783,1.81290210690256e-12
"HMGN5",6.17811345657528e-17,0.286606290067594,0.548,0.301,2.08165354805847e-12
"RER1",6.82041695149763e-17,0.304472738871552,0.706,0.437,2.29807128763761e-12
"SARS",7.74224414274663e-17,0.284650349699091,0.765,0.467,2.60867174145705e-12
"TMEM205",9.05666252367258e-17,0.34876292064402,0.757,0.512,3.05155187072624e-12
"SAMM50",9.69732366269709e-17,0.294429461375689,0.636,0.38,3.26741623490916e-12
"LDHA",1.09527997527394e-16,0.467593950303444,0.974,0.889,3.69043634868802e-12
"DNAJC2",1.11649832320895e-16,0.322635395316768,0.654,0.392,3.76192945022023e-12
"F11R",1.37871529194351e-16,0.259758139360122,0.456,0.229,4.64544330467446e-12
"SRRM1",1.40684694735363e-16,0.392318239200158,0.882,0.693,4.74023010441332e-12
"PKM",1.51657898413879e-16,0.405249173274137,0.949,0.91,5.10996122915723e-12
"SLC39A1",1.67729449778812e-16,0.378277166970486,0.754,0.528,5.6514760808473e-12
"DYNC1H1",1.73226274979693e-16,0.406082805861255,0.702,0.434,5.83668610916579e-12
"SNRNP200",1.74613529918766e-16,0.366753197637422,0.665,0.401,5.88342827708289e-12
"CHEK1",1.94279485916892e-16,0.292997096366501,0.507,0.264,6.54605299848374e-12
"ECI1",1.95013953294808e-16,0.360755704967444,0.717,0.516,6.57080014231525e-12
"TNPO1",2.08348993855424e-16,0.303054503048548,0.555,0.309,7.02011099896464e-12
"FARSA",2.09448772302972e-16,0.27932341358953,0.566,0.309,7.05716693397635e-12
"SDHB",2.28298310706394e-16,0.298774057425412,0.596,0.347,7.69228328094123e-12
"PTGES2",2.58299337068146e-16,0.298982367747198,0.632,0.368,8.70313786317411e-12
"DDOST",2.59820997323754e-16,0.388837397397771,0.798,0.567,8.75440868382656e-12
"RBPJ",2.66540458861555e-16,0.394619572787352,0.794,0.569,8.98081422088124e-12
"NOC2L",2.80188394869763e-16,0.286059625758701,0.592,0.333,9.4406677767418e-12
"ACIN1",2.87959928975423e-16,0.316254833771964,0.625,0.374,9.70252184689791e-12
"MDN1",3.06847891625701e-16,0.284796336105155,0.382,0.185,1.03389328604364e-11
"ZNF814",3.80044135465367e-16,0.265179674623541,0.493,0.256,1.28052071003701e-11
"NUDT21",3.89849013290516e-16,0.314427916216613,0.75,0.49,1.31355726538106e-11
"CAD",3.91507223631606e-16,0.306888734810794,0.386,0.189,1.31914443930433e-11
"BLVRB",4.01097969532338e-16,0.375544420502154,0.732,0.501,1.35145949854226e-11
"ANXA5",4.01369865394083e-16,0.271308036870968,0.643,0.376,1.35237562445882e-11
"MGST1",4.06910974587231e-16,0.309451514290532,0.949,0.901,1.37104583777422e-11
"AURKAIP1",4.21457807390478e-16,0.319914603361292,0.941,0.872,1.42005993622148e-11
"ZNF207",4.33997562010236e-16,0.35242894903747,0.835,0.612,1.46231138543729e-11
"COX6B1",4.46456756816104e-16,0.266008213901765,0.985,0.982,1.50429139641618e-11
"DNAJB6",4.48626332245877e-16,0.362416515644192,0.868,0.734,1.51160156386926e-11
"SEMA6A",4.80449830586542e-16,0.447740775891807,0.809,0.553,1.61882765917829e-11
"KDM1A",5.23377405597498e-16,0.305211468802108,0.68,0.399,1.76346783042021e-11
"TECR",5.33876900974835e-16,0.308661082048456,0.864,0.68,1.79884483014461e-11
"PRPF19",5.4583579548664e-16,0.266024937328361,0.489,0.258,1.83913912931268e-11
"DNAJC8",6.73903747780999e-16,0.335577779186846,0.893,0.74,2.2706512877733e-11
"ISOC2",6.74287544895334e-16,0.357986445891415,0.735,0.508,2.27194445377034e-11
"SREK1",7.25893566743665e-16,0.273301503888949,0.654,0.379,2.44582578378610e-11
"NDUFA8",7.61592183191562e-16,0.354393074661468,0.794,0.614,2.56610870204565e-11
"ATXN10",8.46330174579868e-16,0.300317731032688,0.71,0.446,2.85162489022941e-11
"BCAM",8.98917321508741e-16,0.303423802318843,0.632,0.373,3.02881202309155e-11
"DARS",9.36467211505687e-16,0.350148955480176,0.717,0.466,3.15533262244726e-11
"ADSL",9.9224322740962e-16,0.330600189648245,0.71,0.454,3.34326433043397e-11
"SYMPK",1.0022469187251e-15,0.272868959945213,0.665,0.394,3.37697076795234e-11
"ECI2",1.25038698826263e-15,0.311738423380097,0.632,0.378,4.21305391825211e-11
"EIF2S1",1.40899517915754e-15,0.293450980313236,0.585,0.349,4.74746835665343e-11
"ISYNA1",1.43636001325923e-15,0.296688215166773,0.812,0.568,4.83967142867564e-11
"PGM1",1.46893844589301e-15,0.262553524576524,0.489,0.254,4.94944119959191e-11
"HNRNPDL",1.51978546981096e-15,0.350920576482413,0.971,0.894,5.12076516198103e-11
"QTRT1",1.60441709222646e-15,0.254953781054089,0.515,0.272,5.40592295054783e-11
"TSTA3",1.68892262909677e-15,0.303030001541591,0.654,0.406,5.69065590647867e-11
"NAE1",1.74636096718675e-15,0.293914842980689,0.787,0.543,5.88418864283902e-11
"DYNLL1",1.83534406784199e-15,0.335741782781014,0.978,0.962,6.18400830218682e-11
"TPM3",2.05401287906828e-15,0.341373014662021,0.86,0.686,6.92079099473267e-11
"ESF1",2.10404054638222e-15,0.387624216878299,0.651,0.395,7.08935421698027e-11
"TCEA1",2.42304610499979e-15,0.287755951049574,0.89,0.723,8.16421154618629e-11
"TPR",2.61473495600899e-15,0.355193852374169,0.743,0.52,8.81008796077669e-11
"PTCD3",2.63947563932551e-15,0.250579481415833,0.551,0.307,8.89344921914336e-11
"PGRMC1",2.72136210493588e-15,0.351992704804527,0.838,0.675,9.16935747637097e-11
"SLC7A5",2.88674069557626e-15,0.353497712610977,0.324,0.148,9.72658409967464e-11
"MRPL3",3.26930806997238e-15,0.333962491451905,0.765,0.544,1.10156066109649e-10
"CCND1",3.38812225885663e-15,0.373262822750758,0.79,0.572,1.14159391389915e-10
"USP7",4.11940226220072e-15,0.260898717628426,0.463,0.239,1.38799139822591e-10
"C14orf119",4.33412416176243e-15,0.317212742049542,0.765,0.519,1.46033979506423e-10
"ZC3H15",4.37612801339867e-15,0.320889552126032,0.812,0.613,1.47449257283455e-10
"UBE2K",5.18952630502866e-15,0.30783999804016,0.691,0.437,1.74855899321636e-10
"ACOT13",5.46712749021774e-15,0.281989873039187,0.654,0.411,1.84209393655396e-10
"SNRPN",5.77762287466679e-15,0.325108549743326,0.967,0.893,1.94671225139023e-10
"GTF3C6",6.29926832185825e-15,0.310299521245165,0.904,0.784,2.12247546836692e-10
"SQLE",6.47736912591547e-15,0.303699557875953,0.636,0.382,2.18248475328596e-10
"AURKB",6.86628110612046e-15,0.355606747576204,0.651,0.418,2.31352475589623e-10
"HM13",7.94551630291381e-15,0.263668911120702,0.562,0.321,2.67716226310378e-10
"TSPAN4",8.19832160302411e-15,0.276269721059048,0.489,0.263,2.76234248092294e-10
"SET",8.61832146687833e-15,0.280718731917648,0.989,0.963,2.90385723504998e-10
"PSMC1",9.78139107746837e-15,0.30456137806805,0.794,0.586,3.29574190964219e-10
"CERS4",9.98677243183596e-15,0.273522243140066,0.603,0.363,3.36494310318281e-10
"MANF",1.12728105624954e-14,0.358577176175664,0.732,0.52,3.79826079092722e-10
"RANBP2",1.3251721848087e-14,0.290446695134746,0.438,0.224,4.46503515949443e-10
"PPM1G",1.32975372156835e-14,0.336100594432787,0.857,0.692,4.48047218945241e-10
"PIM1",1.36474593686605e-14,0.261832395351321,0.474,0.251,4.59837495967648e-10
"UBR5",1.4305701239722e-14,0.257597991100757,0.419,0.212,4.82016297571192e-10
"COPS3",1.43574972005566e-14,0.315335705323699,0.647,0.424,4.83761510675555e-10
"DMKN",1.57403740642471e-14,0.370083542425638,0.868,0.679,5.30356163720741e-10
"MYL9",1.72196934246446e-14,0.37250721389805,0.824,0.603,5.80200350249976e-10
"MORF4L1",1.85463050783634e-14,0.283106286623433,0.971,0.921,6.24899203310375e-10
"ZFYVE21",1.86219830837085e-14,0.278579178740578,0.632,0.395,6.27449098022474e-10
"MALSU1",1.87810689027228e-14,0.284789884811245,0.643,0.411,6.32809335608343e-10
"ITGB1",2.20521230578064e-14,0.397403260427515,0.654,0.408,7.43024234309729e-10
"SUB1",3.02245953846964e-14,0.281350851349062,0.952,0.907,1.01838751689196e-09
"MRPL19",3.06945035232109e-14,0.250178711981054,0.533,0.305,1.03422060171107e-09
"RTCB",3.10828297627279e-14,0.262492779669688,0.739,0.476,1.04730486602535e-09
"POLR2F",3.47407734161841e-14,0.300769808762781,0.904,0.807,1.17055561948491e-09
"MFGE8",3.62474003713059e-14,0.407408612179921,0.79,0.566,1.22131990811078e-09
"ARPC1B",4.11946343952528e-14,0.283206318696385,0.64,0.4,1.38801201131365e-09
"PSME1",4.19506387120943e-14,0.282826712548898,0.662,0.421,1.4134848207653e-09
"ATP5D",4.23277974645684e-14,0.29985016950286,0.919,0.876,1.42619280777117e-09
"PEBP1",4.95681206761451e-14,0.258751103906952,0.989,0.989,1.67014825806203e-09
"IDH3B",5.06193546092851e-14,0.271262736485468,0.673,0.425,1.70556853420525e-09
"TXNL1",5.26443656169361e-14,0.310415339785201,0.779,0.608,1.77379925509704e-09
"U2AF2",6.14543003873989e-14,0.256096649641115,0.548,0.316,2.07064119725302e-09
"SURF4",6.90006448026987e-14,0.286820917281498,0.654,0.397,2.32490772598213e-09
"UBE2G1",7.93251569009936e-14,0.288255741135047,0.643,0.407,2.67278183662208e-09
"IMMT",8.42336137556232e-14,0.278645445869806,0.581,0.342,2.83816738188197e-09
"MAGOH",9.42328124505949e-14,0.309810699970015,0.816,0.64,3.17508038271035e-09
"UBXN4",9.47482258390663e-14,0.309885451493,0.827,0.618,3.1924467214215e-09
"TPM2",1.04662755185228e-13,0.343843579728167,0.901,0.753,3.52650687321108e-09
"AKR1B1",1.16945116108028e-13,0.322621391122083,0.816,0.632,3.94034874214389e-09
"WDR6",1.21522533871024e-13,0.278673772037846,0.544,0.306,4.09458025625027e-09
"ATG3",1.26444912247062e-13,0.284316999884187,0.599,0.374,4.26043487325249e-09
"PTPN2",1.30736588238948e-13,0.265288379722105,0.57,0.342,4.40503860412311e-09
"KARS",1.69281800575077e-13,0.288024597282969,0.779,0.546,5.70378098857666e-09
"MT1G",1.7133800105631e-13,0.254503587529317,0.504,0.284,5.7730626075913e-09
"G3BP2",1.84474701276046e-13,0.306559520074051,0.651,0.427,6.21569058479509e-09
"EIF3G",1.99251438638497e-13,0.258636599587362,0.912,0.79,6.71357797348551e-09
"MRPL13",2.63395658703935e-13,0.281802671333084,0.746,0.55,8.87485332437037e-09
"NTHL1",2.72900246159489e-13,0.267363920607047,0.724,0.49,9.19510089409784e-09
"RHOT2",2.91879024205759e-13,0.253614455836298,0.482,0.269,9.83457184158883e-09
"PSMD8",2.92828683688768e-13,0.294685095646902,0.835,0.756,9.86656966820935e-09
"TTF1",3.08123629147537e-13,0.270073668606976,0.522,0.289,1.03819175604971e-08
"MPHOSPH8",3.19623624124337e-13,0.2564841216903,0.665,0.399,1.07693983912454e-08
"UBE2N",3.23689581045019e-13,0.294780751620042,0.842,0.636,1.09063967437309e-08
"VDAC2",3.4542789444799e-13,0.283721152320523,0.912,0.845,1.16388474755306e-08
"SEC62",3.54177728044468e-13,0.33207770403949,0.86,0.666,1.19336643687303e-08
"PVRL2",3.80866142027189e-13,0.304478326606885,0.717,0.482,1.28329037894641e-08
"GULP1",5.04813122862868e-13,0.259779108642648,0.559,0.324,1.70091733617415e-08
"PRPF8",5.35369404982696e-13,0.302086889016072,0.562,0.332,1.8038736731487e-08
"NTMT1",6.02382947262338e-13,0.257725946424992,0.658,0.429,2.02966910250572e-08
"SEPT7",6.05119782423502e-13,0.291871550079143,0.824,0.616,2.03889059489775e-08
"TRAPPC4",7.6623115516184e-13,0.2735890568698,0.654,0.43,2.5817392542023e-08
"HSPBP1",8.17845813306413e-13,0.253335563862105,0.574,0.34,2.75564968335463e-08
"NEMF",8.92330262848205e-13,0.279052113436046,0.574,0.334,3.00661758764074e-08
"ALPL",9.39846919508438e-13,0.335864501507493,0.665,0.431,3.16672021059173e-08
"ITPA",1.05756908521822e-12,0.279380645922722,0.61,0.378,3.56337327573426e-08
"MRPL22",1.07071742184571e-12,0.273330133698676,0.835,0.648,3.60767528116692e-08
"DPY30",1.21280806229302e-12,0.306442885866993,0.893,0.768,4.08643548509009e-08
"ARHGEF10",1.39406391724097e-12,0.320316402674202,0.408,0.219,4.69715896275174e-08
"HNRNPH3",1.45735914045039e-12,0.29002753447336,0.904,0.749,4.91042588783353e-08
"G6PC3",1.46163420827023e-12,0.295878864576185,0.665,0.431,4.92483030134572e-08
"EIF1AX",1.5671623215003e-12,0.307714856389804,0.875,0.692,5.28039672606312e-08
"PAWR",1.6406141809437e-12,0.294192287485253,0.684,0.441,5.52788542127171e-08
"LMAN2",1.92564278430811e-12,0.314172546255141,0.783,0.589,6.48826079744776e-08
"ATP6V0E1",1.9533741198177e-12,0.292278930908149,0.893,0.779,6.58169875931375e-08
"PRKDC",2.03837809929924e-12,0.324977752855668,0.783,0.514,6.86811116777886e-08
"PRPS1",2.51134315548385e-12,0.286987336268256,0.743,0.516,8.46171962808729e-08
"PERP",2.79389883422389e-12,0.305390556979936,0.754,0.535,9.41376273203397e-08
"MIS18A",3.01581277788157e-12,0.284459449157269,0.669,0.468,1.01614795737942e-07
"SNW1",3.65695398459313e-12,0.274409344224148,0.717,0.482,1.23217407556881e-07
"NDUFA1",3.72856084432776e-12,0.285719481485864,0.89,0.828,1.2563012908878e-07
"TXNDC17",4.03251154828368e-12,0.296693330737576,0.879,0.772,1.3587144410787e-07
"MT-ND6",4.06007822991756e-12,0.537323679253651,0.706,0.516,1.36800275878842e-07
"SLC9A3R1",4.82157319024076e-12,0.253967960182523,0.585,0.362,1.62458087071972e-07
"CAPZB",5.14276483990891e-12,0.251319244967699,0.934,0.83,1.73280318515891e-07
"NDUFA13",5.17765207206267e-12,0.311140264452975,0.82,0.656,1.7445580891608e-07
"TAX1BP1",5.3384425320365e-12,0.26411688191897,0.673,0.45,1.79873482674438e-07
"NUCB1",5.34490978658754e-12,0.26599664196409,0.643,0.409,1.80091390349281e-07
"HNRNPAB",5.38233457375862e-12,0.294275550788049,0.849,0.671,1.81352381128223e-07
"MRPL28",5.50046901512131e-12,0.263875945259654,0.761,0.547,1.85332802995498e-07
"SPTBN1",5.73904277207027e-12,0.261991830011267,0.43,0.238,1.93371307162136e-07
"HSD17B10",6.38409472922609e-12,0.290476902811218,0.798,0.616,2.15105687806544e-07
"KDM2B",6.39616452887167e-12,0.253921764636804,0.438,0.238,2.15512367635802e-07
"MAD2L2",6.88026095322716e-12,0.283601411592562,0.864,0.776,2.31823512558036e-07
"SYNGR1",7.93724520489915e-12,0.330498335244625,0.529,0.336,2.67437539933872e-07
"VIMP",8.13577560111922e-12,0.257412667793992,0.676,0.433,2.74126823104111e-07
"C1orf35",8.22789062391608e-12,0.256785579269964,0.592,0.37,2.77230546682228e-07
"MRPL27",8.3065746113993e-12,0.255412037720913,0.849,0.66,2.79881724956488e-07
"PSMD2",9.48758077731159e-12,0.300070642739922,0.732,0.541,3.19674546710737e-07
"BCLAF1",9.51414626799106e-12,0.289435924883868,0.632,0.403,3.20569644353691e-07
"TXNDC12",9.82648823587689e-12,0.267527305507098,0.746,0.549,3.31093694619636e-07
"SRI",1.02094866250861e-11,0.290027800707322,0.846,0.749,3.43998442345651e-07
"CAP1",1.23060030550695e-11,0.263520849070469,0.805,0.59,4.1463846693751e-07
"HELLS",1.31341008621903e-11,0.340555636768858,0.79,0.565,4.42540394450639e-07
"VCL",1.40764274775099e-11,0.412916346321982,0.632,0.413,4.74291147427219e-07
"RAB34",1.53069172271721e-11,0.29990402591258,0.846,0.683,5.15751269052337e-07
"PLD3",1.87617917566417e-11,0.271220058942686,0.809,0.567,6.32159811448284e-07
"KIF5B",2.34245078422979e-11,0.288548545820164,0.794,0.59,7.89265367238386e-07
"LARP1",2.46763151810266e-11,0.283348246409669,0.684,0.45,8.3144376370951e-07
"PSAP",3.10450276125212e-11,0.290777603343569,0.915,0.754,1.04603116037629e-06
"MAGED2",3.14782176884058e-11,0.286317692488864,0.805,0.593,1.06062706679315e-06
"ADM",3.15717387345097e-11,0.264780400131636,0.349,0.186,1.06377816492057e-06
"EIF3I",3.16260332371869e-11,0.295835735825509,0.86,0.793,1.06560756389378e-06
"GPI",3.51917754955194e-11,0.273881383491582,0.721,0.503,1.18575168354603e-06
"GLG1",3.5693393671067e-11,0.260280354231814,0.592,0.368,1.20265320635293e-06
"EWSR1",3.71088533260838e-11,0.296087094981683,0.835,0.632,1.25034570396907e-06
"NDUFS7",3.76254441322584e-11,0.269002887352139,0.875,0.748,1.26775171459231e-06
"YIF1A",4.09989979422349e-11,0.284782243337974,0.732,0.52,1.38142023666566e-06
"MT-ND4L",4.19975304443992e-11,0.275318241707828,0.548,0.338,1.41506479079359e-06
"PFDN6",5.69379758651311e-11,0.294069560239393,0.724,0.497,1.91846815879973e-06
"IMP3",6.32744169221932e-11,0.272278229105028,0.746,0.573,2.13196820377638e-06
"MTRNR2L8",7.53360231636971e-11,0.294130456004598,0.272,0.134,2.53837196447761e-06
"MINOS1",7.65286949622799e-11,0.273823247145353,0.801,0.656,2.57855784805906e-06
"GPR143",8.73259642152763e-11,0.30408165379954,0.695,0.479,2.94236103826952e-06
"RBM14",1.01568455877206e-10,0.25779781007262,0.522,0.323,3.42224755232658e-06
"P4HB",1.34760174227154e-10,0.264195128040466,0.868,0.657,4.54060931040973e-06
"DYNC1I2",1.46541689651348e-10,0.284065814084051,0.688,0.455,4.93757569111251e-06
"THRAP3",1.5721979511512e-10,0.274690968621473,0.768,0.586,5.29736377660885e-06
"SMARCA4",1.62011236670175e-10,0.287295021471238,0.875,0.672,5.45880660836489e-06
"EIF3J",1.67794310932659e-10,0.284445116595978,0.732,0.528,5.65366151256502e-06
"UBE2C",1.6988708335287e-10,0.270553191791344,0.835,0.638,5.7241753864916e-06
"GNPNAT1",2.14878053237732e-10,0.273939492804398,0.555,0.35,7.24010112579214e-06
"PDCD2",2.40514801937643e-10,0.275923283402237,0.768,0.575,8.10390573648694e-06
"XPO1",2.93027872918299e-10,0.266516655869732,0.651,0.447,9.87328115010916e-06
"PMF1",3.45702983354097e-10,0.251484256387254,0.827,0.694,1.16481163211329e-05
"RNASEH2A",3.52208582903845e-10,0.264933261808382,0.757,0.586,1.18673159923622e-05
"RTF1",3.68559675370239e-10,0.256617734549775,0.904,0.771,1.24182497019248e-05
"CD81",3.74057658694848e-10,0.258258628638809,0.548,0.337,1.26034987520642e-05
"MORF4L2",4.67483933617227e-10,0.252581418215831,0.956,0.899,1.57514036592989e-05
"RBPMS",4.96305761919857e-10,0.256924942739028,0.801,0.595,1.67225263421277e-05
"SNRPC",5.17223351748279e-10,0.254027665081802,0.923,0.87,1.74273236138065e-05
"PTBP1",5.84233534356575e-10,0.259969949939701,0.816,0.587,1.96851647066105e-05
"TCERG1",6.57702014476725e-10,0.271067726342333,0.57,0.367,2.21606116757788e-05
"YWHAH",7.19091312571543e-10,0.252119946615189,0.864,0.715,2.42290626857856e-05
"MYH9",7.46625061107093e-10,0.255048216501728,0.581,0.371,2.51567848089424e-05
"ACADVL",7.72597168441391e-10,0.303669906120766,0.721,0.521,2.60318889934642e-05
"PDCD5",7.84678343380323e-10,0.263917954198583,0.853,0.759,2.64389521018566e-05
"RNMT",9.67113095436792e-10,0.261331946612821,0.57,0.361,3.25859086376473e-05
"GCSH",1.07796997712786e-09,0.263275688970072,0.897,0.797,3.63211204093462e-05
"PPIG",1.09975223106072e-09,0.262717280907407,0.842,0.716,3.705505167336e-05
"CISD1",1.15545067727323e-09,0.260956829534896,0.717,0.535,3.89317551200443e-05
"BPTF",1.16680873144658e-09,0.275544536516532,0.768,0.578,3.93144533973611e-05
"PHF14",1.42276928011221e-09,0.288288202988156,0.805,0.564,4.79387881241009e-05
"NAP1L4",1.42391718882616e-09,0.252539028524549,0.724,0.492,4.79774657603086e-05
"PTPRF",1.56939779981313e-09,0.315004989798592,0.673,0.463,5.28792894669034e-05
"PRKCSH",2.1016826448314e-09,0.265072129718713,0.732,0.528,7.08140950349493e-05
"DBI",2.42278152867321e-09,0.259139365750644,0.938,0.848,8.16332008271152e-05
"SRSF7",2.71306973037648e-09,0.291258545821121,0.934,0.845,9.14141714953051e-05
"CXADR",7.92477783412847e-09,0.268892176210263,0.857,0.682,0.000267017464343125
"PNN",8.82741388614307e-09,0.250763961445674,0.89,0.732,0.000297430883479705
"EBP",3.23526274179337e-08,0.255806190433654,0.71,0.536,0.00109008942821986
"FSTL1",3.33842912506584e-08,0.311062843378896,0.732,0.542,0.00112485030939968
"NSD1",3.38022912209412e-08,0.259800946747054,0.699,0.49,0.00113893440039839
"AP1S2",5.00025579478038e-08,0.253239664056563,0.846,0.691,0.0016847861874933
"DUT",6.4885309824718e-08,0.266360753927442,0.824,0.708,0.00218624562923405
"GTF2I",1.47170283408026e-06,0.253803764782489,0.915,0.762,0.0495875552915004
"SLC2A1",1.76614576104939e-06,0.331537651448556,0.691,0.527,0.0595085152727981
