"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"ACBD6",4.65286436934816e-09,0.257304863518887,0.642,0.458,0.000156773612060817
"TOMM40",5.47053845043689e-09,0.279924943810041,0.805,0.618,0.00018432432254902
"SPCS2",5.61893492154696e-09,0.33437515325471,0.805,0.664,0.000189324393246603
"TMEM11",5.70261475822051e-09,0.255112256749943,0.65,0.462,0.000192143901663482
"CCNL1",5.7591161841445e-09,0.294429349129847,0.476,0.309,0.000194047660708565
"SERP1",5.85970991523027e-09,0.324436289886064,0.894,0.788,0.000197437065883769
"CCNC",5.9074664172169e-09,0.252025759656056,0.687,0.512,0.000199046173461706
"NTPCR",6.20009281180863e-09,0.260206719335103,0.699,0.547,0.00020890592720108
"AKAP12",6.2329053039849e-09,0.311869733838794,0.553,0.368,0.000210011511312467
"NSFL1C",6.46749430634569e-09,0.262870846310763,0.63,0.449,0.000217915753158012
"RPL36AL",6.93256987372679e-09,0.284860867362578,0.992,0.966,0.00023358600932535
"NOP58",1.03780399141234e-08,0.263135185160339,0.508,0.33,0.000349677676866473
"C19orf24",1.05786160515333e-08,0.30039791486044,0.679,0.49,0.000356435889240363
"CITED2",1.25068154074405e-08,0.673010265994115,0.593,0.44,0.000421404638338299
"RAB1A",1.30651826624422e-08,0.301057513389682,0.748,0.591,0.000440218264628328
"TMEM223",1.7144146580975e-08,0.271588912250736,0.569,0.396,0.000577654874899372
"UBXN4",1.81512356255698e-08,0.30257198427876,0.772,0.621,0.00061158773316795
"MLF2",1.83687861741336e-08,0.290644680700502,0.902,0.816,0.000618917881351257
"JUND",2.07895107903767e-08,0.366647631332141,0.411,0.256,0.000700481776570954
"C20orf24",2.29284825522519e-08,0.281968944655264,0.663,0.487,0.000772552291115575
"ATP6V1D",3.39556611778415e-08,0.294227195010776,0.63,0.448,0.00114410204772619
"YTHDF2",4.03014432426824e-08,0.279336702562268,0.744,0.577,0.00135791682861894
"CCDC90B",4.03895461355369e-08,0.255247831863262,0.634,0.458,0.00136088536749078
"PA2G4",5.43807790636196e-08,0.271450995004531,0.87,0.702,0.0018323059697696
"WASF2",5.81564734930635e-08,0.258784537200048,0.715,0.558,0.00195952421787528
"MTF2",5.82548869099456e-08,0.253625116322418,0.74,0.562,0.00196284015954371
"S100A16",6.2113546610183e-08,0.488774120940784,0.398,0.248,0.00209285383948351
"STOM",6.79950306215137e-08,0.323967062005923,0.488,0.338,0.00229102456176128
"PSMB6",7.5742219876387e-08,0.275562631640783,0.947,0.917,0.00255205835651498
"RAD23A",8.87399060103271e-08,0.297626403018782,0.675,0.53,0.00299000239311196
"SPTSSA",8.92876939893484e-08,0.394865385297633,0.634,0.464,0.00300845956127711
"HSP90AA1",9.14469982571861e-08,0.422901675183941,0.996,0.988,0.00308121515927763
"CYSTM1",1.1377687945326e-07,0.287437590036891,0.626,0.455,0.00383359817629814
"YIF1A",1.14115962388953e-07,0.272370023002755,0.675,0.523,0.00384502323673338
"MRPS18C",1.14842094936903e-07,0.272529443259306,0.785,0.64,0.00386948954680402
"GAL",1.15138274176605e-07,1.00475653242059,0.488,0.337,0.00387946901010654
"FKBP4",1.3728995559657e-07,0.285763398537888,0.728,0.558,0.00462584776387082
"AP1S1",1.55068730459144e-07,0.408562614288555,0.65,0.521,0.00522488580409041
"ACTR3",1.76904149095496e-07,0.268150581502857,0.573,0.406,0.00596060839962363
"AP2M1",1.81082748414039e-07,0.273724573065167,0.919,0.86,0.00610140212506264
"BEX4",1.88027252699562e-07,0.274150445027588,0.902,0.812,0.00633539025245905
"SF3B6",1.97406692824547e-07,0.28383941104155,0.959,0.895,0.0066514211080303
"BRD2",1.97687464810241e-07,0.298226311284649,0.593,0.431,0.00666088143931627
"CSTB",2.04222981408572e-07,0.303092710656561,0.935,0.87,0.00688108913558043
"EIF4A2",2.38750041292571e-07,0.393964334715421,0.923,0.888,0.00804444389131187
"PRDX1",2.42974339020959e-07,0.399873645755827,0.988,0.97,0.00818677737897218
"CYR61",4.03551977137256e-07,0.479160749186868,0.317,0.191,0.0135972803176627
"CYBA",4.12839292537032e-07,0.257566833873019,0.825,0.712,0.0139102071227427
"BRIX1",4.61449882967299e-07,0.306848923379619,0.541,0.378,0.0155480923567002
"MAD2L2",4.6799273527294e-07,0.294473980033241,0.89,0.776,0.0157685472222864
"ID1",5.07648049936731e-07,0.761024000989083,0.785,0.731,0.0171046933945682
"RAB5C",5.88560542534937e-07,0.260409065982457,0.703,0.574,0.0198309589201722
"S100A6",6.77214430344809e-07,0.877126830890924,0.496,0.348,0.022818063016038
"SRP19",6.81585097032421e-07,0.250412539986468,0.622,0.467,0.0229653282594104
"SEC62",7.48550082241628e-07,0.263560822740185,0.805,0.668,0.0252216464710494
"CAP1",7.79767554700228e-07,0.296767654210182,0.724,0.594,0.0262734879880695
"ZYX",8.17655309413602e-07,0.269894894901802,0.427,0.286,0.0275500779953819
"LAPTM4B",9.21117663526083e-07,0.250217631049833,0.833,0.726,0.0310361385548479
"ARL4D",9.39913915284507e-07,0.278757758495949,0.329,0.204,0.0316694594615962
"C19orf48",1.06545786607259e-06,0.267103087877639,0.679,0.529,0.0358995373394499
"NCBP2-AS2",2.30934658210682e-06,0.380597226388469,0.728,0.588,0.0778111237375073
"C14orf119",2.45006384797411e-06,0.262149897128965,0.667,0.524,0.0825524512936396
"SERPINH1",2.5831571449559e-06,0.349600117144371,0.813,0.675,0.0870368968421439
"RPL22L1",4.55153912326268e-06,0.315923100932473,0.801,0.675,0.153359559219213
"PSAP",5.18090985959974e-06,0.312501125731585,0.833,0.758,0.174565576809354
"CSNK1A1",5.51740453470119e-06,0.253311060505433,0.724,0.59,0.185903428392222
"ARF1",6.34648109988902e-06,0.284733375393832,0.801,0.702,0.213838334179661
"CACYBP",7.01864471162133e-06,0.296136809000779,0.813,0.712,0.236486214913369
"TMBIM6",8.07862553867527e-06,0.295712909141017,0.87,0.758,0.272201208900125
"RTN4",2.70912871099667e-05,0.429180810885703,0.886,0.781,0.912813827883218
"PFDN2",3.48021488023015e-05,0.294813078491535,0.837,0.742,1
"ENO1",4.33804878940381e-05,0.253405116411957,0.996,0.988,1
"LAPTM4A",6.03629458880039e-05,0.257882290649213,0.862,0.824,1
"MAP1B",0.00013452446969835,0.305939683174577,0.813,0.768,1
"SNHG15",0.000309844479215896,0.272923309245517,0.382,0.284,1
"MALAT1",0.000624940805217857,0.259497703118201,1,1,1
"ASRGL1",0.000653825989757134,0.278936370436609,0.451,0.359,1
"WSB1",0.0018743617827557,0.253857583684389,0.74,0.646,1
"MT1X",0.00288645274485254,0.576482584395529,0.675,0.69,1
"MRPS6",0.00792099536639439,0.340110272289157,0.797,0.794,1
"SMS",0.00870191155379886,0.303986135729036,0.817,0.771,1
"RP11-148B6.1",0.0166617671872709,0.375454398692705,0.78,0.61,1
"SAT1",0.0289792804122731,0.302760530655577,0.939,0.929,1
"ID4",0.0318883313630718,0.264963607173306,0.407,0.351,1
"MT2A",0.0381683149835412,0.689815545947372,0.423,0.474,1
"MT1E",0.0815454375903653,0.270846851412481,0.386,0.312,1
"ID2",0.318687456513314,0.326321172128128,0.545,0.503,1
"HILPDA",0.54218874081139,0.297593747414301,0.565,0.588,1
"MT1G",0.547390313165516,0.392960611861727,0.325,0.292,1
