nGene	nUMI	orig.ident	hash_maxID	hash_secondID	hash_margin	hto_classification	hto_classification_global	hash_ID
7280	54782	SeuratProject	Antibody6	Antibody8	3.1309203778566	Antibody6	Singlet	Antibody6
3218	9982	SeuratProject	Antibody8	Antibody7	1.43565998494527	Antibody8	Singlet	Antibody8
3764	11467	SeuratProject	Antibody6	Antibody7	1.13522570113589	Antibody6	Singlet	Antibody6
4327	23787	SeuratProject	Antibody7	Antibody8	1.79855650272166	Antibody7	Singlet	Antibody7
3449	11091	SeuratProject	Antibody7	Antibody8	1.11917562104036	Antibody7	Singlet	Antibody7
4400	24932	SeuratProject	Antibody6	Antibody8	1.67608278671747	Antibody6	Singlet	Antibody6
2333	8538	SeuratProject	Antibody8	Antibody7	1.72405284176637	Antibody8	Singlet	Antibody8
4882	24808	SeuratProject	Antibody8	Antibody7	1.90547021838016	Antibody8	Singlet	Antibody8
3156	13263	SeuratProject	Antibody8	Antibody6	1.33893123449604	Antibody8	Singlet	Antibody8
6927	48808	SeuratProject	Antibody8	Antibody7	3.0297304210366	Antibody8	Singlet	Antibody8
6032	40908	SeuratProject	Antibody8	Antibody7	2.84971294913436	Antibody8	Singlet	Antibody8
2623	8296	SeuratProject	Antibody7	Antibody8	1.04971397074499	Antibody7	Singlet	Antibody7
3695	17712	SeuratProject	Antibody6	Antibody8	1.62955447542487	Antibody6	Singlet	Antibody6
6566	49871	SeuratProject	Antibody8	Antibody7	2.68771484272562	Antibody8	Singlet	Antibody8
2794	8605	SeuratProject	Antibody8	Antibody6	1.63950862058343	Antibody8	Singlet	Antibody8
2420	8350	SeuratProject	Antibody6	Antibody8	1.27908831712366	Antibody6	Singlet	Antibody6
4688	14381	SeuratProject	Antibody8	Antibody7	0.995748182378363	Antibody8	Singlet	Antibody8
2389	8088	SeuratProject	Antibody6	Antibody8	1.57976985504783	Antibody6	Singlet	Antibody6
2950	10489	SeuratProject	Antibody7	Antibody8	1.49312244795141	Antibody7	Singlet	Antibody7
3411	16371	SeuratProject	Antibody6	Antibody8	1.94810374114921	Antibody6	Singlet	Antibody6
1861	6367	SeuratProject	Antibody6	Antibody8	1.23614721471957	Antibody6	Singlet	Antibody6
4608	19598	SeuratProject	Antibody6	Antibody8	0.834994073846401	Antibody6	Singlet	Antibody6
4679	18283	SeuratProject	Antibody7	Antibody8	1.98808993251946	Antibody7	Singlet	Antibody7
2416	8277	SeuratProject	Antibody7	Antibody8	0.878218842121466	Antibody7	Singlet	Antibody7
2993	13964	SeuratProject	Antibody6	Antibody8	6.97725534226647	Antibody6	Singlet	Antibody6
2872	12050	SeuratProject	Antibody8	Antibody7	1.44415932888025	Antibody8	Singlet	Antibody8
2783	9262	SeuratProject	Antibody7	Antibody8	1.31579697314799	Antibody7	Singlet	Antibody7
3239	13199	SeuratProject	Antibody8	Antibody7	1.30345810388312	Antibody8	Singlet	Antibody8
2761	8233	SeuratProject	Antibody6	Antibody7	0.76056697762551	Antibody6	Singlet	Antibody6
2784	9559	SeuratProject	Antibody8	Antibody6	2.05315388456148	Antibody8	Singlet	Antibody8
5362	28309	SeuratProject	Antibody6	Antibody8	1.75898913573306	Antibody6	Singlet	Antibody6
3035	9663	SeuratProject	Antibody6	Antibody8	1.76259180080739	Antibody6	Singlet	Antibody6
5984	35705	SeuratProject	Antibody7	Antibody8	2.53455015605512	Antibody7	Singlet	Antibody7
4783	34210	SeuratProject	Antibody6	Antibody8	1.77101435639476	Antibody6	Singlet	Antibody6
4377	25444	SeuratProject	Antibody7	Antibody8	2.08335623963956	Antibody7	Singlet	Antibody7
5090	29881	SeuratProject	Antibody6	Antibody8	1.73484767619581	Antibody6	Singlet	Antibody6
5482	35495	SeuratProject	Antibody6	Antibody8	1.34970009224911	Antibody6	Singlet	Antibody6
2688	8740	SeuratProject	Antibody8	Antibody7	0.893643596860426	Antibody8	Singlet	Antibody8
6752	42492	SeuratProject	Antibody6	Antibody8	2.54330432034171	Antibody6	Singlet	Antibody6
5312	30102	SeuratProject	Antibody7	Antibody8	2.43824962971563	Antibody7	Singlet	Antibody7
3631	15941	SeuratProject	Antibody7	Antibody8	1.46115285875125	Antibody7	Singlet	Antibody7
6481	32284	SeuratProject	Antibody7	Antibody8	2.64699443064508	Antibody7	Singlet	Antibody7
3599	13743	SeuratProject	Antibody6	Antibody8	0.79356051723268	Antibody6	Singlet	Antibody6
3698	11374	SeuratProject	Antibody6	Antibody8	2.41997078020631	Antibody6	Singlet	Antibody6
5359	26544	SeuratProject	Antibody6	Antibody8	1.69184688876726	Antibody6	Singlet	Antibody6
5531	37341	SeuratProject	Antibody6	Antibody8	2.3072378882571	Antibody6	Singlet	Antibody6
4781	23037	SeuratProject	Antibody7	Antibody8	2.00197216578402	Antibody7	Singlet	Antibody7
4047	18951	SeuratProject	Antibody6	Antibody8	1.87363899031899	Antibody6	Singlet	Antibody6
2720	10163	SeuratProject	Antibody8	Antibody7	2.02293038092757	Antibody8	Singlet	Antibody8
3020	11002	SeuratProject	Antibody6	Antibody8	0.683740801834814	Antibody6	Singlet	Antibody6
3576	10287	SeuratProject	Antibody8	Antibody6	1.40665127789578	Antibody8	Singlet	Antibody8
3097	13213	SeuratProject	Antibody6	Antibody8	0.735543033548709	Antibody6	Singlet	Antibody6
2029	8012	SeuratProject	Antibody8	Antibody7	1.02669191132591	Antibody8	Singlet	Antibody8
2735	8521	SeuratProject	Antibody8	Antibody7	1.52384216593052	Antibody8	Singlet	Antibody8
4199	16119	SeuratProject	Antibody6	Antibody8	1.33446879262291	Antibody6	Singlet	Antibody6
2354	8870	SeuratProject	Antibody6	Antibody8	1.36787403838528	Antibody6	Singlet	Antibody6
4625	20147	SeuratProject	Antibody8	Antibody7	0.861805343951257	Antibody8	Singlet	Antibody8
5340	34728	SeuratProject	Antibody7	Antibody8	2.57037215663928	Antibody7	Singlet	Antibody7
1980	6422	SeuratProject	Antibody7	Antibody8	1.05642795651964	Antibody7	Singlet	Antibody7
4051	21285	SeuratProject	Antibody8	Antibody6	1.89555431180715	Antibody8	Singlet	Antibody8
4974	25863	SeuratProject	Antibody6	Antibody8	2.09824616704942	Antibody6	Singlet	Antibody6
4306	18717	SeuratProject	Antibody8	Antibody7	0.962712591526684	Antibody8	Singlet	Antibody8
3564	15026	SeuratProject	Antibody7	Antibody6	1.74860287054803	Antibody7	Singlet	Antibody7
5440	28208	SeuratProject	Antibody7	Antibody8	2.81482362242875	Antibody7	Singlet	Antibody7
2296	6408	SeuratProject	Antibody7	Antibody6	1.43067470454022	Antibody7	Singlet	Antibody7
6380	38804	SeuratProject	Antibody7	Antibody8	3.20099206214391	Antibody7	Singlet	Antibody7
5016	22532	SeuratProject	Antibody7	Antibody8	1.6455656729664	Antibody7	Singlet	Antibody7
4492	19814	SeuratProject	Antibody8	Antibody6	1.89667936234704	Antibody8	Singlet	Antibody8
2864	10453	SeuratProject	Antibody6	Antibody8	2.11258535852738	Antibody6	Singlet	Antibody6
3819	14691	SeuratProject	Antibody6	Antibody8	1.72830155402388	Antibody6	Singlet	Antibody6
1972	6517	SeuratProject	Antibody6	Antibody8	0.601603461813602	Antibody6	Singlet	Antibody6
3256	14545	SeuratProject	Antibody7	Antibody8	1.22621505842363	Antibody7	Singlet	Antibody7
2556	8466	SeuratProject	Antibody6	Antibody8	1.68203788766823	Antibody6	Singlet	Antibody6
5509	26887	SeuratProject	Antibody6	Antibody8	2.62450604588119	Antibody6	Singlet	Antibody6
2793	9136	SeuratProject	Antibody6	Antibody8	1.21428126967367	Antibody6	Singlet	Antibody6
3631	15275	SeuratProject	Antibody6	Antibody8	2.52712454273945	Antibody6	Singlet	Antibody6
2746	8708	SeuratProject	Antibody6	Antibody8	2.52036115907453	Antibody6	Singlet	Antibody6
3562	11392	SeuratProject	Antibody8	Antibody7	1.96459674724627	Antibody8	Singlet	Antibody8
5904	35445	SeuratProject	Antibody7	Antibody8	2.12169424293994	Antibody7	Singlet	Antibody7
4237	19460	SeuratProject	Antibody6	Antibody8	1.2475927481805	Antibody6	Singlet	Antibody6
4093	15921	SeuratProject	Antibody7	Antibody8	0.663377021931802	Antibody7	Singlet	Antibody7
3715	17235	SeuratProject	Antibody6	Antibody8	0.469099274747728	Antibody6	Singlet	Antibody6
6238	40062	SeuratProject	Antibody6	Antibody7	2.91181456805882	Antibody6	Singlet	Antibody6
4034	14504	SeuratProject	Antibody6	Antibody8	0.939300270274315	Antibody6	Singlet	Antibody6
5368	26154	SeuratProject	Antibody7	Antibody8	2.83856380586483	Antibody7	Singlet	Antibody7
4998	26359	SeuratProject	Antibody6	Antibody8	2.40317010247935	Antibody6	Singlet	Antibody6
2546	6346	SeuratProject	Antibody8	Antibody6	0.837186684223983	Antibody8	Singlet	Antibody8
4743	27567	SeuratProject	Antibody6	Antibody8	2.3943434710292	Antibody6	Singlet	Antibody6
2197	7111	SeuratProject	Antibody8	Antibody6	1.4688162842074	Antibody8	Singlet	Antibody8
2442	7179	SeuratProject	Antibody6	Antibody8	0.66358909349782	Antibody6	Singlet	Antibody6
5755	32506	SeuratProject	Antibody6	Antibody8	2.59667610410408	Antibody6	Singlet	Antibody6
2880	7314	SeuratProject	Antibody6	Antibody7	7.28636306510154	Antibody6	Singlet	Antibody6
7329	55781	SeuratProject	Antibody6	Antibody8	2.71712632092348	Antibody6	Singlet	Antibody6
6346	43938	SeuratProject	Antibody7	Antibody8	2.1142871958203	Antibody7	Singlet	Antibody7
4751	18998	SeuratProject	Antibody7	Antibody8	1.1901461291306	Antibody7	Singlet	Antibody7
3865	10926	SeuratProject	Antibody8	Antibody6	1.83816237759714	Antibody8	Singlet	Antibody8
3011	8782	SeuratProject	Antibody7	Antibody8	1.2214893818256	Antibody7	Singlet	Antibody7
2622	10128	SeuratProject	Antibody8	Antibody6	1.17147452861181	Antibody8	Singlet	Antibody8
2380	7941	SeuratProject	Antibody6	Antibody8	1.16243747264579	Antibody6	Singlet	Antibody6
3603	22038	SeuratProject	Antibody6	Antibody8	1.923685657607	Antibody6	Singlet	Antibody6
4044	17445	SeuratProject	Antibody6	Antibody8	2.35931436474054	Antibody6	Singlet	Antibody6
3822	19578	SeuratProject	Antibody6	Antibody8	1.87500528743868	Antibody6	Singlet	Antibody6
2918	10995	SeuratProject	Antibody7	Antibody8	2.40463755848119	Antibody7	Singlet	Antibody7
2670	8774	SeuratProject	Antibody7	Antibody8	2.43881434457707	Antibody7	Singlet	Antibody7
4287	20009	SeuratProject	Antibody6	Antibody8	1.51177001414442	Antibody6	Singlet	Antibody6
4457	23203	SeuratProject	Antibody7	Antibody8	1.0990874589002	Antibody7	Singlet	Antibody7
2573	7647	SeuratProject	Antibody7	Antibody8	1.20349635030833	Antibody7	Singlet	Antibody7
3582	12753	SeuratProject	Antibody7	Antibody8	1.19917989603629	Antibody7	Singlet	Antibody7
5060	20518	SeuratProject	Antibody7	Antibody8	1.50315778344214	Antibody7	Singlet	Antibody7
4777	17855	SeuratProject	Antibody6	Antibody8	1.75110513052018	Antibody6	Singlet	Antibody6
2557	7348	SeuratProject	Antibody6	Antibody8	1.10006350597698	Antibody6	Singlet	Antibody6
2915	12726	SeuratProject	Antibody8	Antibody6	1.3276903505317	Antibody8	Singlet	Antibody8
3467	14499	SeuratProject	Antibody7	Antibody8	1.26872292412336	Antibody7	Singlet	Antibody7
3344	10897	SeuratProject	Antibody6	Antibody8	1.29338051277455	Antibody6	Singlet	Antibody6
3565	17241	SeuratProject	Antibody7	Antibody8	0.983222252914195	Antibody7	Singlet	Antibody7
3439	15867	SeuratProject	Antibody7	Antibody8	2.0335289757945	Antibody7	Singlet	Antibody7
2520	9128	SeuratProject	Antibody7	Antibody6	0.132842750834438	Antibody7	Singlet	Antibody7
6760	48181	SeuratProject	Antibody7	Antibody6	3.22445111780048	Antibody7	Singlet	Antibody7
3271	12128	SeuratProject	Antibody7	Antibody8	1.7244348041608	Antibody7	Singlet	Antibody7
2941	10791	SeuratProject	Antibody6	Antibody8	0.861060517021804	Antibody6	Singlet	Antibody6
2424	9517	SeuratProject	Antibody8	Antibody6	2.19252407573557	Antibody8	Singlet	Antibody8
3134	16298	SeuratProject	Antibody6	Antibody8	2.36831269141363	Antibody6	Singlet	Antibody6
6523	34871	SeuratProject	Antibody7	Antibody8	2.26273639150272	Antibody7	Singlet	Antibody7
2877	10773	SeuratProject	Antibody6	Antibody8	2.24464890935373	Antibody6	Singlet	Antibody6
4416	25302	SeuratProject	Antibody6	Antibody8	2.03894914705807	Antibody6	Singlet	Antibody6
3105	12128	SeuratProject	Antibody6	Antibody8	2.09283771674803	Antibody6	Singlet	Antibody6
4882	26391	SeuratProject	Antibody8	Antibody7	1.55811218577526	Antibody8	Singlet	Antibody8
4397	17887	SeuratProject	Antibody6	Antibody8	1.99220580641516	Antibody6	Singlet	Antibody6
3447	21365	SeuratProject	Antibody6	Antibody8	1.49919795379592	Antibody6	Singlet	Antibody6
3105	14073	SeuratProject	Antibody7	Antibody8	2.26670316045015	Antibody7	Singlet	Antibody7
2268	6273	SeuratProject	Antibody6	Antibody8	1.06806127289288	Antibody6	Singlet	Antibody6
2193	6498	SeuratProject	Antibody7	Antibody8	0.972824405716133	Antibody7	Singlet	Antibody7
3403	12943	SeuratProject	Antibody7	Antibody8	1.23391044111416	Antibody7	Singlet	Antibody7
5593	32280	SeuratProject	Antibody7	Antibody8	2.4736096138954	Antibody7	Singlet	Antibody7
3629	20117	SeuratProject	Antibody6	Antibody8	1.25896914526007	Antibody6	Singlet	Antibody6
1285	9470	SeuratProject	Antibody6	Antibody8	0.979011440153203	Antibody6	Singlet	Antibody6
4484	22089	SeuratProject	Antibody8	Antibody7	2.98476552024465	Antibody8	Singlet	Antibody8
2586	11515	SeuratProject	Antibody6	Antibody8	1.60377120977206	Antibody6	Singlet	Antibody6
7382	64489	SeuratProject	Antibody7	Antibody8	2.77946510474871	Antibody7	Singlet	Antibody7
5104	28580	SeuratProject	Antibody6	Antibody8	1.71519480419803	Antibody6	Singlet	Antibody6
4267	17289	SeuratProject	Antibody7	Antibody8	2.55158699183295	Antibody7	Singlet	Antibody7
5936	27739	SeuratProject	Antibody8	Antibody7	1.35630295943597	Antibody8	Singlet	Antibody8
4226	20896	SeuratProject	Antibody7	Antibody8	2.06756914464086	Antibody7	Singlet	Antibody7
2960	8597	SeuratProject	Antibody8	Antibody6	2.35279297620523	Antibody8	Singlet	Antibody8
7486	53799	SeuratProject	Antibody7	Antibody8	3.54219243897841	Antibody7	Singlet	Antibody7
2709	9321	SeuratProject	Antibody6	Antibody8	1.09057354886612	Antibody6	Singlet	Antibody6
1957	6960	SeuratProject	Antibody6	Antibody8	2.10582800839566	Antibody6	Singlet	Antibody6
3673	19696	SeuratProject	Antibody7	Antibody8	3.20738481305788	Antibody7	Singlet	Antibody7
2545	9180	SeuratProject	Antibody7	Antibody8	1.61254796879291	Antibody7	Singlet	Antibody7
2929	9165	SeuratProject	Antibody6	Antibody8	0.993087971880639	Antibody6	Singlet	Antibody6
2845	10202	SeuratProject	Antibody6	Antibody8	0.712675261079777	Antibody6	Singlet	Antibody6
7814	59045	SeuratProject	Antibody6	Antibody8	2.40898750015549	Antibody6	Singlet	Antibody6
3572	14729	SeuratProject	Antibody8	Antibody7	1.99529278287738	Antibody8	Singlet	Antibody8
5384	31510	SeuratProject	Antibody6	Antibody8	2.39728481425985	Antibody6	Singlet	Antibody6
5132	23600	SeuratProject	Antibody7	Antibody8	1.17627681815074	Antibody7	Singlet	Antibody7
2226	9861	SeuratProject	Antibody8	Antibody7	1.40876809317312	Antibody8	Singlet	Antibody8
2855	13857	SeuratProject	Antibody7	Antibody8	3.21302113099651	Antibody7	Singlet	Antibody7
3141	16674	SeuratProject	Antibody8	Antibody7	2.01441056883679	Antibody8	Singlet	Antibody8
4676	16887	SeuratProject	Antibody6	Antibody8	0.498409130542848	Antibody6	Singlet	Antibody6
4503	27033	SeuratProject	Antibody6	Antibody8	2.57117334890031	Antibody6	Singlet	Antibody6
4180	18407	SeuratProject	Antibody6	Antibody7	1.78856890114001	Antibody6	Singlet	Antibody6
3852	9418	SeuratProject	Antibody7	Antibody6	1.6579388949958	Antibody7	Singlet	Antibody7
3086	14173	SeuratProject	Antibody7	Antibody6	1.4341874742979	Antibody7	Singlet	Antibody7
3552	14454	SeuratProject	Antibody6	Antibody8	1.80730157926964	Antibody6	Singlet	Antibody6
6606	57960	SeuratProject	Antibody6	Antibody8	2.73388861131637	Antibody6	Singlet	Antibody6
2612	12488	SeuratProject	Antibody7	Antibody8	1.55541390490516	Antibody7	Singlet	Antibody7
5021	29757	SeuratProject	Antibody6	Antibody8	2.87250474960406	Antibody6	Singlet	Antibody6
5600	38429	SeuratProject	Antibody7	Antibody8	2.36390084145628	Antibody7	Singlet	Antibody7
2309	7354	SeuratProject	Antibody6	Antibody8	0.94101374748497	Antibody6	Singlet	Antibody6
3873	19159	SeuratProject	Antibody8	Antibody7	2.43483293178814	Antibody8	Singlet	Antibody8
4089	17352	SeuratProject	Antibody8	Antibody6	1.24283827826912	Antibody8	Singlet	Antibody8
3753	14333	SeuratProject	Antibody6	Antibody8	1.52777202737317	Antibody6	Singlet	Antibody6
3992	20959	SeuratProject	Antibody6	Antibody8	1.74069812385342	Antibody6	Singlet	Antibody6
2763	9812	SeuratProject	Antibody7	Antibody6	2.24017107511172	Antibody7	Singlet	Antibody7
8093	78145	SeuratProject	Antibody7	Antibody8	3.13981913727525	Antibody7	Singlet	Antibody7
4561	22699	SeuratProject	Antibody6	Antibody8	0.715442854463861	Antibody6	Singlet	Antibody6
2707	13746	SeuratProject	Antibody7	Antibody8	1.61616629707675	Antibody7	Singlet	Antibody7
6172	39704	SeuratProject	Antibody6	Antibody8	2.3664269005242	Antibody6	Singlet	Antibody6
4427	17451	SeuratProject	Antibody7	Antibody8	0.783464194722785	Antibody7	Singlet	Antibody7
6201	35922	SeuratProject	Antibody8	Antibody6	1.54342320026876	Antibody8	Singlet	Antibody8
2631	8598	SeuratProject	Antibody6	Antibody8	0.948937776736093	Antibody6	Singlet	Antibody6
4256	15616	SeuratProject	Antibody8	Antibody6	0.989861642785155	Antibody8	Singlet	Antibody8
5439	24697	SeuratProject	Antibody8	Antibody7	1.92561464096696	Antibody8	Singlet	Antibody8
2857	8279	SeuratProject	Antibody6	Antibody8	0.518271716297425	Antibody6	Singlet	Antibody6
4812	26888	SeuratProject	Antibody6	Antibody8	1.27432971044361	Antibody6	Singlet	Antibody6
2884	13010	SeuratProject	Antibody6	Antibody8	1.2779952184104	Antibody6	Singlet	Antibody6
4060	19870	SeuratProject	Antibody6	Antibody8	1.11868835020574	Antibody6	Singlet	Antibody6
3192	9283	SeuratProject	Antibody8	Antibody7	1.76464107006374	Antibody8	Singlet	Antibody8
2926	12129	SeuratProject	Antibody6	Antibody8	2.00875003331124	Antibody6	Singlet	Antibody6
4284	17876	SeuratProject	Antibody6	Antibody8	2.55251288911263	Antibody6	Singlet	Antibody6
3598	14660	SeuratProject	Antibody6	Antibody8	2.29070624684757	Antibody6	Singlet	Antibody6
3480	16874	SeuratProject	Antibody8	Antibody7	2.80254109086592	Antibody8	Singlet	Antibody8
6150	51653	SeuratProject	Antibody8	Antibody7	1.57019945860135	Antibody8	Singlet	Antibody8
2420	12096	SeuratProject	Antibody8	Antibody6	1.43279953619025	Antibody8	Singlet	Antibody8
2433	9324	SeuratProject	Antibody8	Antibody6	1.52250869279318	Antibody8	Singlet	Antibody8
4066	13909	SeuratProject	Antibody7	Antibody8	1.1303605731521	Antibody7	Singlet	Antibody7
3071	10292	SeuratProject	Antibody7	Antibody8	1.49718432980031	Antibody7	Singlet	Antibody7
3584	12392	SeuratProject	Antibody7	Antibody6	0.0579041803689153	Antibody7	Singlet	Antibody7
2825	11761	SeuratProject	Antibody7	Antibody6	1.39307209839403	Antibody7	Singlet	Antibody7
2411	7672	SeuratProject	Antibody7	Antibody8	0.988101355760849	Antibody7	Singlet	Antibody7
3103	11543	SeuratProject	Antibody7	Antibody8	1.51560207325999	Antibody7	Singlet	Antibody7
2575	11377	SeuratProject	Antibody8	Antibody7	3.01746467536571	Antibody8	Singlet	Antibody8
4417	26975	SeuratProject	Antibody8	Antibody7	2.17794580620926	Antibody8	Singlet	Antibody8
3472	17447	SeuratProject	Antibody6	Antibody8	1.03070466718701	Antibody6	Singlet	Antibody6
4958	36785	SeuratProject	Antibody6	Antibody8	2.49502040495415	Antibody6	Singlet	Antibody6
3770	13604	SeuratProject	Antibody6	Antibody8	2.64514870139061	Antibody6	Singlet	Antibody6
3867	17069	SeuratProject	Antibody6	Antibody8	1.53651563543369	Antibody6	Singlet	Antibody6
3456	12027	SeuratProject	Antibody6	Antibody8	0.961403749650757	Antibody6	Singlet	Antibody6
4029	14060	SeuratProject	Antibody8	Antibody7	1.07448524767564	Antibody8	Singlet	Antibody8
3617	16699	SeuratProject	Antibody6	Antibody8	1.53279999744038	Antibody6	Singlet	Antibody6
2336	7480	SeuratProject	Antibody6	Antibody8	0.660885366752963	Antibody6	Singlet	Antibody6
4020	16198	SeuratProject	Antibody7	Antibody8	1.1221538004234	Antibody7	Singlet	Antibody7
4003	15611	SeuratProject	Antibody7	Antibody8	2.20107459650758	Antibody7	Singlet	Antibody7
3933	18112	SeuratProject	Antibody7	Antibody8	1.95977413082745	Antibody7	Singlet	Antibody7
3039	15713	SeuratProject	Antibody6	Antibody8	2.14362096508668	Antibody6	Singlet	Antibody6
5928	40279	SeuratProject	Antibody6	Antibody8	3.15718851617724	Antibody6	Singlet	Antibody6
6602	42822	SeuratProject	Antibody8	Antibody7	3.16003530298459	Antibody8	Singlet	Antibody8
2766	8008	SeuratProject	Antibody6	Antibody8	0.974697988699751	Antibody6	Singlet	Antibody6
3131	16139	SeuratProject	Antibody8	Antibody6	2.15364994945835	Antibody8	Singlet	Antibody8
3310	10639	SeuratProject	Antibody7	Antibody8	1.20448953929552	Antibody7	Singlet	Antibody7
4676	22866	SeuratProject	Antibody6	Antibody8	0.623794829811404	Antibody6	Singlet	Antibody6
2873	8215	SeuratProject	Antibody6	Antibody7	0.254299604484409	Antibody6	Singlet	Antibody6
3563	12317	SeuratProject	Antibody8	Antibody7	2.61439612963056	Antibody8	Singlet	Antibody8
2652	11316	SeuratProject	Antibody6	Antibody8	2.17418339730531	Antibody6	Singlet	Antibody6
4347	18343	SeuratProject	Antibody6	Antibody8	1.95453080005581	Antibody6	Singlet	Antibody6
2765	13533	SeuratProject	Antibody6	Antibody7	0.922098429989205	Antibody6	Singlet	Antibody6
2261	7635	SeuratProject	Antibody7	Antibody8	1.75194916033921	Antibody7	Singlet	Antibody7
2405	8393	SeuratProject	Antibody8	Antibody7	1.63319109922113	Antibody8	Singlet	Antibody8
2990	10851	SeuratProject	Antibody6	Antibody8	1.47021867840343	Antibody6	Singlet	Antibody6
2897	10733	SeuratProject	Antibody6	Antibody8	1.81147140363311	Antibody6	Singlet	Antibody6
3004	10826	SeuratProject	Antibody8	Antibody6	1.90564389956833	Antibody8	Singlet	Antibody8
2329	7067	SeuratProject	Antibody6	Antibody8	0.118902991709565	Antibody6	Singlet	Antibody6
2711	7760	SeuratProject	Antibody7	Antibody8	1.16003066582646	Antibody7	Singlet	Antibody7
2787	7562	SeuratProject	Antibody6	Antibody8	1.11038875255144	Antibody6	Singlet	Antibody6
3663	17392	SeuratProject	Antibody8	Antibody7	1.90365156022819	Antibody8	Singlet	Antibody8
4019	22249	SeuratProject	Antibody7	Antibody8	2.77822196535296	Antibody7	Singlet	Antibody7
3774	18937	SeuratProject	Antibody7	Antibody8	1.6150688446477	Antibody7	Singlet	Antibody7
2968	10611	SeuratProject	Antibody8	Antibody7	1.73205996649766	Antibody8	Singlet	Antibody8
4093	21762	SeuratProject	Antibody6	Antibody8	1.7029211803636	Antibody6	Singlet	Antibody6
3335	14045	SeuratProject	Antibody7	Antibody8	3.03441256320635	Antibody7	Singlet	Antibody7
2816	8142	SeuratProject	Antibody8	Antibody7	1.02492064322914	Antibody8	Singlet	Antibody8
6491	36495	SeuratProject	Antibody6	Antibody8	3.19910897354283	Antibody6	Singlet	Antibody6
3877	15849	SeuratProject	Antibody6	Antibody8	1.66989512098957	Antibody6	Singlet	Antibody6
4427	33580	SeuratProject	Antibody7	Antibody8	2.10954410720766	Antibody7	Singlet	Antibody7
5829	30198	SeuratProject	Antibody6	Antibody8	2.63090208138882	Antibody6	Singlet	Antibody6
2671	7518	SeuratProject	Antibody6	Antibody8	1.10856466568213	Antibody6	Singlet	Antibody6
2963	9460	SeuratProject	Antibody6	Antibody8	0.931212138546133	Antibody6	Singlet	Antibody6
3617	10660	SeuratProject	Antibody7	Antibody8	1.51137957910374	Antibody7	Singlet	Antibody7
2280	8684	SeuratProject	Antibody6	Antibody8	1.26555367487431	Antibody6	Singlet	Antibody6
2493	7357	SeuratProject	Antibody7	Antibody8	1.3274730162181	Antibody7	Singlet	Antibody7
3304	13322	SeuratProject	Antibody7	Antibody8	0.969352928139361	Antibody7	Singlet	Antibody7
3332	14166	SeuratProject	Antibody6	Antibody8	1.75167906735833	Antibody6	Singlet	Antibody6
3719	14521	SeuratProject	Antibody6	Antibody8	1.65924464752584	Antibody6	Singlet	Antibody6
2879	12348	SeuratProject	Antibody6	Antibody8	1.33511946894071	Antibody6	Singlet	Antibody6
3257	12599	SeuratProject	Antibody6	Antibody8	1.04846406663886	Antibody6	Singlet	Antibody6
5880	40521	SeuratProject	Antibody8	Antibody7	2.16271907521724	Antibody8	Singlet	Antibody8
4021	17743	SeuratProject	Antibody7	Antibody8	2.27049482553154	Antibody7	Singlet	Antibody7
3598	12142	SeuratProject	Antibody7	Antibody8	0.932611040607822	Antibody7	Singlet	Antibody7
2634	9161	SeuratProject	Antibody6	Antibody8	0.451974031071666	Antibody6	Singlet	Antibody6
2206	7788	SeuratProject	Antibody6	Antibody8	1.13787934997437	Antibody6	Singlet	Antibody6
2418	6277	SeuratProject	Antibody6	Antibody8	0.8958311414993	Antibody6	Singlet	Antibody6
4516	18035	SeuratProject	Antibody6	Antibody8	0.789721459815899	Antibody6	Singlet	Antibody6
2703	8103	SeuratProject	Antibody6	Antibody8	1.71805524989656	Antibody6	Singlet	Antibody6
2624	11130	SeuratProject	Antibody8	Antibody6	2.15083556894196	Antibody8	Singlet	Antibody8
3691	13012	SeuratProject	Antibody7	Antibody8	2.06657930406577	Antibody7	Singlet	Antibody7
3499	12401	SeuratProject	Antibody8	Antibody7	1.99930744018874	Antibody8	Singlet	Antibody8
3386	18676	SeuratProject	Antibody6	Antibody7	1.45073860199382	Antibody6	Singlet	Antibody6
2546	10808	SeuratProject	Antibody7	Antibody8	1.26853874427171	Antibody7	Singlet	Antibody7
3335	15553	SeuratProject	Antibody6	Antibody8	2.27987587510011	Antibody6	Singlet	Antibody6
3830	16117	SeuratProject	Antibody6	Antibody8	0.547754690749682	Antibody6	Singlet	Antibody6
2368	6857	SeuratProject	Antibody7	Antibody8	1.78391902841475	Antibody7	Singlet	Antibody7
3182	12692	SeuratProject	Antibody6	Antibody8	1.12503438626701	Antibody6	Singlet	Antibody6
3180	12742	SeuratProject	Antibody7	Antibody8	2.36916748831886	Antibody7	Singlet	Antibody7
2893	9757	SeuratProject	Antibody7	Antibody8	1.52866742446475	Antibody7	Singlet	Antibody7
4233	22018	SeuratProject	Antibody6	Antibody8	2.35160855162546	Antibody6	Singlet	Antibody6
2821	10834	SeuratProject	Antibody6	Antibody8	2.04037294863186	Antibody6	Singlet	Antibody6
2860	7618	SeuratProject	Antibody6	Antibody8	1.80746719172206	Antibody6	Singlet	Antibody6
2800	7940	SeuratProject	Antibody6	Antibody8	0.878106133741328	Antibody6	Singlet	Antibody6
